retroID,Last,First,Bat,Throw,Team,Pos,season
braus001,Braun,Steve,L,R,SEA,DH,78
browt104,Brown,Tom,R,R,SEA,P,78
burks102,Burke,Steve,B,R,SEA,P,78
colbj101,Colborn,Jim,R,R,SEA,P,78
cruzj002,Cruz,Julio,B,R,SEA,2B,78
halej101,Hale,John,L,R,SEA,OF,78
honer001,Honeycutt,Rick,L,L,SEA,P,78
houst101,House,Tom,L,L,SEA,P,78
joner002,Jones,Ruppert,L,L,SEA,OF,78
joner102,Jones,Rick,L,L,SEA,P,78
mclab102,McLaughlin,Byron,R,R,SEA,P,78
meyed001,Meyer,Dan,L,R,SEA,1B,78
milbl001,Milbourne,Larry,B,R,SEA,3B,78
mitcp101,Mitchell,Paul,R,R,SEA,P,78
montj101,Montague,John,R,R,SEA,P,78
pacit001,Paciorek,Tom,R,R,SEA,OF,78
parrm101,Parrott,Mike,R,R,SEA,P,78
paslk101,Pasley,Kevin,R,R,SEA,C,78
plumb101,Plummer,Bill,R,R,SEA,C,78
poled101,Pole,Dick,R,R,SEA,P,78
rawls001,Rawley,Shane,R,L,SEA,P,78
reync001,Reynolds,Craig,L,R,SEA,SS,78
robeb101,Robertson,Bob,R,R,SEA,DH,78
robel001,Roberts,Leon,R,R,SEA,OF,78
romoe101,Romo,Enrique,R,R,SEA,P,78
stanl102,Stanton,Leroy,R,R,SEA,DH,78
steib001,Stein,Bill,R,R,SEA,3B,78
stinb101,Stinson,Bob,B,R,SEA,C,78
toddj102,Todd,Jim,L,R,SEA,P,78
andrr101,Andrews,Rob,R,R,SFN,2B,78
barrj101,Barr,Jim,R,R,SFN,P,78
bluev001,Blue,Vida,B,L,SFN,P,78
clarj001,Clark,Jack,R,R,SFN,OF,78
cornt101,Cornutt,Terry,R,R,SFN,P,78
cruzh101,Cruz,Hector,R,R,SFN,OF,78
curtj001,Curtis,John,L,L,SFN,P,78
dwyej001,Dwyer,Jim,L,L,SFN,OF,78
evand001,Evans,Darrell,L,R,SFN,3B,78
garda101,Gardner,Art,L,L,SFN,PR,78
halie101,Halicki,Ed,R,R,SFN,P,78
harrv101,Harris,Vic,B,R,SFN,SS,78
heint101,Heintzelman,Tom,R,R,SFN,2B,78
hernl001,Herndon,Larry,R,R,SFN,OF,78
hillm001,Hill,Marc,R,R,SFN,C,78
iviem101,Ivie,Mike,R,R,SFN,1B,78
james101,James,Skip,L,L,SFN,1B,78
knepb001,Knepper,Bob,L,L,SFN,P,78
laveg001,Lavelle,Gary,B,L,SFN,P,78
lemaj001,LeMaster,Johnnie,R,R,SFN,SS,78
littd101,Littlejohn,Dennis,R,R,SFN,C,78
madlb001,Madlock,Bill,R,R,SFN,2B,78
mccow101,McCovey,Willie,L,L,SFN,1B,78
mcgll101,McGlothen,Lynn,L,R,SFN,P,78
metzr101,Metzger,Roger,B,R,SFN,SS,78
mintg001,Minton,Greg,B,R,SFN,P,78
moffr101,Moffitt,Randy,R,R,SFN,P,78
montj001,Montefusco,John,R,R,SFN,P,78
nastp101,Nastu,Phil,L,L,SFN,P,78
plane103,Plank,Ed,R,R,SFN,P,78
sadem101,Sadek,Mike,R,R,SFN,C,78
tamaj101,Tamargo,John,B,R,SFN,C,78
whitt001,Whitfield,Terry,L,R,SFN,OF,78
willc101,Williams,Charlie,R,R,SFN,P,78
brocl102,Brock,Lou,L,L,SLN,OF,78
brunt101,Bruno,Tom,R,R,SLN,P,78
colub101,Coluccio,Bob,R,R,SLN,OF,78
dennj001,Denny,John,R,R,SLN,P,78
dresr101,Dressler,Rob,R,R,SLN,P,78
dwyej001,Dwyer,Jim,L,L,SLN,OF,78
falcp001,Falcone,Pete,L,L,SLN,P,78
forsb001,Forsch,Bob,R,R,SLN,P,78
frazg001,Frazier,George,R,R,SLN,P,78
freer101,Freed,Roger,R,R,SLN,1B,78
garrw101,Garrett,Wayne,L,R,SLN,3B,78
hamid101,Hamilton,Dave,L,L,SLN,P,78
hendg001,Hendrick,George,R,R,SLN,OF,78
hernk001,Hernandez,Keith,L,L,SLN,1B,78
iorgd001,Iorg,Dane,L,R,SLN,OF,78
kennt001,Kennedy,Terry,L,R,SLN,C,78
lentj101,Lentine,Jim,R,R,SLN,OF,78
littm101,Littell,Mark,L,R,SLN,P,78
lopea001,Lopez,Aurelio,R,R,SLN,P,78
marts101,Martinez,Silvio,R,R,SLN,P,78
moraj101,Morales,Jerry,R,R,SLN,OF,78
mumpj001,Mumphrey,Jerry,B,R,SLN,OF,78
oberk001,Oberkfell,Ken,L,R,SLN,2B,78
obrid102,O'Brien,Dan,R,R,SLN,P,78
philm101,Phillips,Mike,L,R,SLN,2B,78
ramsm001,Ramsey,Mike,B,R,SLN,SS,78
rasme101,Rasmussen,Eric,R,R,SLN,P,78
reitk101,Reitz,Ken,R,R,SLN,3B,78
schub104,Schultz,Buddy,R,L,SLN,P,78
scott001,Scott,Tony,B,R,SLN,OF,78
simmt001,Simmons,Ted,B,R,SLN,C,78
suthg101,Sutherland,Gary,R,R,SLN,2B,78
swiss101,Swisher,Steve,R,R,SLN,C,78
tamaj101,Tamargo,John,B,R,SLN,C,78
tempg001,Templeton,Garry,B,R,SLN,SS,78
thomr001,Thomas,Roy,R,R,SLN,P,78
tysom101,Tyson,Mike,R,R,SLN,2B,78
urrej101,Urrea,John,R,R,SLN,P,78
vuckp001,Vuckovich,Pete,R,R,SLN,P,78
alexd001,Alexander,Doyle,R,R,TEX,P,78
aloms101,Alomar,Sandy,B,R,TEX,1B,78
barkl001,Barker,Len,R,R,TEX,P,78
benij001,Beniquez,Juan,R,R,TEX,OF,78
bevak001,Bevacqua,Kurt,R,R,TEX,3B,78
bondb101,Bonds,Bobby,R,R,TEX,OF,78
campb101,Campaneris,Bert,R,R,TEX,SS,78
clevr101,Cleveland,Reggie,R,R,TEX,P,78
comes001,Comer,Steve,B,R,TEX,P,78
darwd001,Darwin,Danny,R,R,TEX,P,78
ellid101,Ellis,Dock,B,R,TEX,P,78
ellij101,Ellis,John,R,R,TEX,C,78
grayg101,Gray,Gary,R,R,TEX,DH,78
grubj001,Grubb,Johnny,L,R,TEX,OF,78
hargm001,Hargrove,Mike,L,L,TEX,1B,78
harrt001,Harrah,Toby,R,R,TEX,3B,78
jenkf101,Jenkins,Fergie,R,R,TEX,P,78
jorgm001,Jorgensen,Mike,L,L,TEX,1B,78
lindp101,Lindblad,Paul,L,L,TEX,P,78
lowej001,Lowenstein,John,L,R,TEX,3B,78
mahlg101,Mahlberg,Greg,R,R,TEX,C,78
masoj101,Mason,Jim,L,R,TEX,SS,78
matlj101,Matlack,Jon,L,L,TEX,P,78
medid101,Medich,Doc,R,R,TEX,P,78
mirap001,Mirabella,Paul,L,L,TEX,P,78
morer101,Moret,Roger,B,L,TEX,P,78
normn001,Norman,Nelson,B,R,TEX,SS,78
oliva001,Oliver,Al,L,L,TEX,OF,78
putnp001,Putnam,Pat,L,R,TEX,DH,78
sampb001,Sample,Billy,R,R,TEX,DH,78
sundj001,Sundberg,Jim,R,R,TEX,C,78
thomb106,Thompson,Bobby,B,R,TEX,OF,78
umbaj101,Umbarger,Jim,L,L,TEX,P,78
washc001,Washington,Claudell,L,L,TEX,OF,78
washl101,Washington,LaRue,R,R,TEX,2B,78
willb101,Wills,Bump,B,R,TEX,2B,78
ziskr101,Zisk,Richie,R,R,TEX,OF,78
albeb101,Alberts,Butch,R,R,TOR,DH,78
ashba001,Ashby,Alan,B,R,TOR,C,78
aultd101,Ault,Doug,R,L,TOR,1B,78
bailb001,Bailor,Bob,R,R,TOR,OF,78
boser101,Bosetti,Rick,R,R,TOR,OF,78
buskt101,Buskey,Tom,R,R,TOR,P,78
cartr101,Carty,Rico,R,R,TOR,DH,78
ceror001,Cerone,Rick,R,R,TOR,C,78
clanj001,Clancy,Jim,R,R,TOR,P,78
colej102,Coleman,Joe,R,R,TOR,P,78
cruzv101,Cruz,Victor,R,R,TOR,P,78
ewins101,Ewing,Sam,L,L,TOR,DH,78
garvj101,Garvin,Jerry,L,L,TOR,P,78
gomel101,Gomez,Luis,R,R,TOR,SS,78
hortw101,Horton,Willie,R,R,TOR,DH,78
hower001,Howell,Roy,L,R,TOR,3B,78
huttt101,Hutton,Tom,L,L,TOR,OF,78
iorgg001,Iorg,Garth,R,R,TOR,2B,78
jeffj101,Jefferson,Jesse,R,R,TOR,P,78
johnt102,Johnson,Tim,L,R,TOR,SS,78
kirkd101,Kirkwood,Don,R,R,TOR,P,78
lemad101,Lemanczyk,Dave,R,R,TOR,P,78
maybj101,Mayberry,John,L,L,TOR,1B,78
mckad101,McKay,Dave,B,R,TOR,2B,78
milnb101,Milner,Brian,R,R,TOR,C,78
moorb101,Moore,Balor,L,L,TOR,P,78
murpt101,Murphy,Tom,R,R,TOR,P,78
nordt101,Nordbrook,Tim,R,R,TOR,SS,78
undet001,Underwood,Tom,R,L,TOR,P,78
upshw001,Upshaw,Willie,L,L,TOR,OF,78
veleo101,Velez,Otto,R,R,TOR,OF,78
walld103,Wallace,Dave,R,R,TOR,P,78
white002,Whitt,Ernie,L,R,TOR,C,78
wilem101,Wiley,Mark,R,R,TOR,P,78
willm101,Willis,Mike,L,L,TOR,P,78
wooda001,Woods,Al,L,L,TOR,OF,78
woodg001,Woods,Gary,R,R,TOR,OF,78
asseb101,Asselstine,Brian,L,R,ATL,OF,79
bealb101,Beall,Bob,B,L,ATL,1B,79
beneb001,Benedict,Bruce,R,R,ATL,C,79
boggt001,Boggs,Tommy,R,R,ATL,P,79
bonnb001,Bonnell,Barry,R,R,ATL,OF,79
bradl101,Bradford,Larry,R,L,ATL,P,79
brizt001,Brizzolara,Tony,R,R,ATL,P,79
burrj001,Burroughs,Jeff,R,R,ATL,OF,79
chand101,Chaney,Darrel,B,R,ATL,SS,79
devia101,Devine,Adrian,R,R,ATL,P,79
eastj001,Easterly,Jamie,L,L,ATL,P,79
friap101,Frias,Pepe,R,R,ATL,SS,79
garbg001,Garber,Gene,R,R,ATL,P,79
hannp101,Hanna,Preston,R,R,ATL,P,79
hornb001,Horner,Bob,R,R,ATL,3B,79
hubbg001,Hubbard,Glenn,R,R,ATL,2B,79
lacof001,LaCorte,Frank,R,R,ATL,P,79
lum-m101,Lum,Mike,L,L,ATL,1B,79
machm101,Macha,Mike,R,R,ATL,3B,79
mahlm001,Mahler,Mickey,B,L,ATL,P,79
mahlr001,Mahler,Rick,R,R,ATL,P,79
mattg001,Matthews,Gary,R,R,ATL,OF,79
matur101,Matula,Rick,R,R,ATL,P,79
mclab101,McLaughlin,Bo,R,R,ATL,P,79
mclaj001,McLaughlin,Joey,R,R,ATL,P,79
mcwil001,McWilliams,Larry,L,L,ATL,P,79
mille001,Miller,Eddie,B,R,ATL,OF,79
murpd001,Murphy,Dale,R,R,ATL,1B,79
niekp001,Niekro,Phil,R,R,ATL,P,79
nolaj001,Nolan,Joe,L,R,ATL,C,79
offir101,Office,Rowland,L,L,ATL,OF,79
pocob001,Pocoroba,Biff,B,R,ATL,C,79
roysj001,Royster,Jerry,R,R,ATL,3B,79
skokc101,Skok,Craig,R,L,ATL,P,79
soloe101,Solomon,Eddie,R,R,ATL,P,79
spikc101,Spikes,Charlie,R,R,ATL,OF,79
wessj101,Wessinger,Jim,R,R,ATL,2B,79
whisl101,Whisenton,Larry,L,L,ATL,OF,79
ayalb001,Ayala,Benny,R,R,BAL,OF,79
belam101,Belanger,Mark,R,R,BAL,SS,79
bumba001,Bumbry,Al,L,R,BAL,OF,79
chist101,Chism,Tom,L,L,BAL,1B,79
corem101,Corey,Mark,R,R,BAL,OF,79
crowt101,Crowley,Terry,L,L,BAL,DH,79
dauer001,Dauer,Rich,R,R,BAL,2B,79
decid001,DeCinces,Doug,R,R,BAL,3B,79
dempr001,Dempsey,Rick,R,R,BAL,C,79
flanm001,Flanagan,Mike,L,L,BAL,P,79
flinj101,Flinn,John,R,R,BAL,P,79
fordd101,Ford,Dave,R,R,BAL,P,79
garck001,Garcia,Kiko,R,R,BAL,SS,79
harll101,Harlow,Larry,L,L,BAL,OF,79
hende103,Hendricks,Elrod,L,R,BAL,C,79
kellp101,Kelly,Pat,L,L,BAL,OF,79
krenw001,Krenchicki,Wayne,L,R,BAL,3B,79
lowej001,Lowenstein,John,L,R,BAL,OF,79
martd001,Martinez,Dennis,R,R,BAL,P,79
martt001,Martinez,Tippy,L,L,BAL,P,79
may-l101,May,Lee,R,R,BAL,DH,79
mcgrs001,McGregor,Scott,B,L,BAL,P,79
molib101,Molinaro,Bob,L,R,BAL,OF,79
murre001,Murray,Eddie,B,R,BAL,1B,79
palmj001,Palmer,Jim,R,R,BAL,P,79
rinej101,Rineer,Jeff,L,L,BAL,P,79
roeng001,Roenicke,Gary,R,R,BAL,OF,79
singk001,Singleton,Ken,B,R,BAL,OF,79
skagd101,Skaggs,Dave,R,R,BAL,C,79
smitb101,Smith,Billy,B,R,BAL,2B,79
stand101,Stanhouse,Don,R,R,BAL,P,79
stews001,Stewart,Sammy,R,R,BAL,P,79
stodt001,Stoddard,Tim,R,R,BAL,P,79
stons101,Stone,Steve,R,R,BAL,P,79
alleg001,Allenson,Gary,R,R,BOS,C,79
brohj101,Brohamer,Jack,L,R,BOS,2B,79
burgt001,Burgmeier,Tom,L,L,BOS,P,79
burlr001,Burleson,Rick,R,R,BOS,SS,79
campb001,Campbell,Bill,R,R,BOS,P,79
dragd101,Drago,Dick,R,R,BOS,P,79
dufff101,Duffy,Frank,R,R,BOS,2B,79
dwyej001,Dwyer,Jim,L,L,BOS,1B,79
ecked001,Eckersley,Dennis,R,R,BOS,P,79
evand002,Evans,Dwight,R,R,BOS,OF,79
fincj101,Finch,Joel,R,R,BOS,P,79
fiskc001,Fisk,Carlton,R,R,BOS,DH,79
hassa001,Hassler,Andy,L,L,BOS,P,79
hobsb101,Hobson,Butch,R,R,BOS,3B,79
lynnf001,Lynn,Fred,L,L,BOS,OF,79
montb101,Montgomery,Bob,R,R,BOS,C,79
oberm001,O'Berry,Mike,R,R,BOS,C,79
papis101,Papi,Stan,R,R,BOS,2B,79
poqut101,Poquette,Tom,L,R,BOS,OF,79
rainc001,Rainey,Chuck,R,R,BOS,P,79
remmw101,Remmerswaal,Win,R,R,BOS,P,79
remyj001,Remy,Jerry,L,R,BOS,2B,79
renks101,Renko,Steve,R,R,BOS,P,79
ricej001,Rice,Jim,R,R,BOS,OF,79
ripla101,Ripley,Allen,R,R,BOS,P,79
scotg102,Scott,George,R,R,BOS,1B,79
sizet101,Sizemore,Ted,R,R,BOS,2B,79
stanb001,Stanley,Bob,R,R,BOS,P,79
torrm001,Torrez,Mike,R,R,BOS,P,79
tudoj001,Tudor,John,L,L,BOS,P,79
watsb001,Watson,Bob,R,R,BOS,1B,79
wolfl101,Wolfe,Larry,R,R,BOS,2B,79
wrigj103,Wright,Jim,R,R,BOS,P,79
yastc101,Yastrzemski,Carl,L,R,BOS,DH,79
aased001,Aase,Don,R,R,CAL,P,79
aikew001,Aikens,Willie,L,R,CAL,1B,79
andej001,Anderson,Jim,R,R,CAL,SS,79
barlm101,Barlow,Mike,L,R,CAL,P,79
barrj101,Barr,Jim,R,R,CAL,P,79
bayld001,Baylor,Don,R,R,CAL,OF,79
bottr101,Botting,Ralph,L,L,CAL,P,79
campb101,Campaneris,Bert,R,R,CAL,SS,79
carer001,Carew,Rod,L,R,CAL,1B,79
clarb002,Clark,Bobby,R,R,CAL,OF,79
cleam001,Clear,Mark,R,R,CAL,P,79
daviw102,Davis,Willie,L,L,CAL,OF,79
donot101,Donohue,Tom,R,R,CAL,C,79
downb001,Downing,Brian,R,R,CAL,C,79
eddys101,Eddy,Steve,R,R,CAL,P,79
ferrb101,Ferris,Bob,R,R,CAL,P,79
fordd001,Ford,Dan,R,R,CAL,OF,79
frosd101,Frost,Dave,R,R,CAL,P,79
garrr101,Garr,Ralph,L,R,CAL,DH,79
gricb001,Grich,Bobby,R,R,CAL,2B,79
hampi101,Hampton,Ike,B,R,CAL,1B,79
harll101,Harlow,Larry,L,L,CAL,OF,79
harpb001,Harper,Brian,R,R,CAL,DH,79
harrj101,Harris,John,L,L,CAL,1B,79
humpt101,Humphrey,Terry,R,R,CAL,C,79
knapc101,Knapp,Chris,R,R,CAL,P,79
lansc001,Lansford,Carney,R,R,CAL,3B,79
larod101,LaRoche,Dave,L,L,CAL,P,79
milld101,Miller,Dyar,R,R,CAL,P,79
millr001,Miller,Rick,L,L,CAL,OF,79
montj101,Montague,John,R,R,CAL,P,79
mullr001,Mulliniks,Rance,L,R,CAL,SS,79
ramio101,Ramirez,Orlando,R,R,CAL,SS,79
rettm101,Rettenmund,Merv,R,R,CAL,DH,79
rudij101,Rudi,Joe,R,R,CAL,OF,79
ryann001,Ryan,Nolan,R,R,CAL,P,79
schud002,Schuler,Dave,R,L,CAL,P,79
tanaf001,Tanana,Frank,L,L,CAL,P,79
thond001,Thon,Dickie,R,R,CAL,2B,79
banna001,Bannister,Alan,R,R,CHA,2B,79
barrf101,Barrios,Francisco,R,R,CHA,P,79
baumr101,Baumgarten,Ross,L,L,CHA,P,79
bellk101,Bell,Kevin,R,R,CHA,3B,79
boslt001,Bosley,Thad,L,L,CHA,OF,79
burnb001,Burns,Britt,L,L,CHA,P,79
chaph101,Chappas,Harry,B,R,CHA,SS,79
colbm101,Colbern,Mike,R,R,CHA,C,79
dotsr001,Dotson,Richard,R,R,CHA,P,79
essem101,Esser,Mark,R,L,CHA,P,79
farme101,Farmer,Ed,R,R,CHA,P,79
folem001,Foley,Marv,L,R,CHA,C,79
garrr101,Garr,Ralph,L,R,CHA,OF,79
gatej101,Gates,Joe,L,R,CHA,2B,79
hintr101,Hinton,Rich,L,L,CHA,P,79
hoffg002,Hoffman,Guy,L,L,CHA,P,79
howaf101,Howard,Fred,R,R,CHA,P,79
hoytl001,Hoyt,LaMarr,R,R,CHA,P,79
johnl101,Johnson,Lamar,R,R,CHA,1B,79
kessd101,Kessinger,Don,B,R,CHA,SS,79
kravk101,Kravec,Ken,L,L,CHA,P,79
kucej101,Kucek,Jack,R,R,CHA,P,79
kuntr001,Kuntz,Rusty,R,R,CHA,OF,79
lagrl101,LaGrow,Lerrin,R,R,CHA,P,79
lemoc001,Lemon,Chet,R,R,CHA,OF,79
may-m001,May,Milt,L,R,CHA,C,79
moorj101,Moore,Junior,R,R,CHA,OF,79
morrj002,Morrison,Jim,R,R,CHA,2B,79
nahob001,Nahorodny,Bill,R,R,CHA,C,79
nordw101,Nordhagen,Wayne,R,R,CHA,DH,79
ortaj001,Orta,Jorge,L,R,CHA,DH,79
prolm101,Proly,Mike,R,R,CHA,P,79
pryog001,Pryor,Greg,R,R,CHA,SS,79
robid101,Robinson,Dewey,R,R,CHA,P,79
rondg101,Rondon,Gil,R,R,CHA,P,79
scarr101,Scarbery,Randy,B,R,CHA,P,79
schur101,Schueler,Ron,R,R,CHA,P,79
sodee101,Soderholm,Eric,R,R,CHA,3B,79
squim001,Squires,Mike,L,L,CHA,1B,79
torrp101,Torrealba,Pablo,L,L,CHA,P,79
torrr101,Torres,Rusty,B,R,CHA,OF,79
trous001,Trout,Steve,L,L,CHA,P,79
washc001,Washington,Claudell,L,L,CHA,OF,79
wortr101,Wortham,Rich,R,L,CHA,P,79
biitl101,Biittner,Larry,L,L,CHN,OF,79
blact101,Blackwell,Tim,B,R,CHN,C,79
buckb001,Buckner,Bill,L,L,CHN,1B,79
burrr001,Burris,Ray,R,R,CHN,P,79
capid101,Capilla,Doug,L,L,CHN,P,79
caudb001,Caudill,Bill,R,R,CHN,P,79
cling101,Clines,Gene,R,R,CHN,PH,79
davis102,Davis,Steve,R,R,CHN,2B,79
dejei001,De Jesus,Ivan,R,R,CHN,SS,79
dills101,Dillard,Steve,R,R,CHN,2B,79
dilom001,Dilone,Miguel,B,R,CHN,OF,79
footb101,Foote,Barry,R,R,CHN,C,79
geisd001,Geisel,Dave,L,L,CHN,P,79
hendk101,Henderson,Ken,B,R,CHN,OF,79
hernw001,Hernandez,Guillermo,L,L,CHN,P,79
holtk101,Holtzman,Ken,R,L,CHN,P,79
kellm101,Kelleher,Mick,R,R,CHN,3B,79
kimmb101,Kimm,Bruce,R,R,CHN,C,79
kingd001,Kingman,Dave,R,R,CHN,OF,79
krukm001,Krukow,Mike,R,R,CHN,P,79
lampd001,Lamp,Dennis,R,R,CHN,P,79
macks101,Macko,Steve,L,R,CHN,2B,79
martj001,Martin,Jerry,R,R,CHN,OF,79
mcgll101,McGlothen,Lynn,L,R,CHN,P,79
mejis101,Mejias,Sam,R,R,CHN,OF,79
moord001,Moore,Donnie,L,R,CHN,P,79
murcb101,Murcer,Bobby,L,R,CHN,OF,79
ontis101,Ontiveros,Steve,B,R,CHN,3B,79
pagek101,Pagel,Karl,L,L,CHN,PH,79
reusr001,Reuschel,Rick,R,R,CHN,P,79
rileg001,Riley,George,L,L,CHN,P,79
seibk101,Seibert,Kurt,B,R,CHN,2B,79
sizet101,Sizemore,Ted,R,R,CHN,2B,79
suttb001,Sutter,Bruce,R,R,CHN,P,79
thoms001,Thompson,Scot,L,L,CHN,OF,79
tidrd001,Tidrow,Dick,R,R,CHN,P,79
vailm001,Vail,Mike,R,R,CHN,OF,79
auerr101,Auerbach,Rick,R,R,CIN,3B,79
baird001,Bair,Doug,R,R,CIN,P,79
bencj101,Bench,Johnny,R,R,CIN,C,79
blaip101,Blair,Paul,R,R,CIN,OF,79
bonhb101,Bonham,Bill,R,R,CIN,P,79
borbp101,Borbon,Pedro,R,R,CIN,P,79
capid101,Capilla,Doug,L,L,CIN,P,79
colld001,Collins,Dave,B,L,CIN,OF,79
concd001,Concepcion,Dave,R,R,CIN,SS,79
corrv101,Correll,Vic,R,R,CIN,C,79
cruzh101,Cruz,Hector,R,R,CIN,OF,79
defra101,DeFreites,Arturo,R,R,CIN,1B,79
dried001,Driessen,Dan,L,R,CIN,1B,79
fostg001,Foster,George,R,R,CIN,OF,79
geroc101,Geronimo,Cesar,L,L,CIN,OF,79
grifk001,Griffey,Ken,L,L,CIN,OF,79
hendk101,Henderson,Ken,B,R,CIN,OF,79
humet001,Hume,Tom,R,R,CIN,P,79
kennj101,Kennedy,Junior,R,R,CIN,2B,79
knigr001,Knight,Ray,R,R,CIN,3B,79
lacom001,LaCoss,Mike,R,R,CIN,P,79
leibc001,Leibrandt,Charlie,R,L,CIN,P,79
mejis101,Mejias,Sam,R,R,CIN,OF,79
morgj001,Morgan,Joe,L,R,CIN,2B,79
moskp101,Moskau,Paul,R,R,CIN,P,79
normf101,Norman,Fred,B,L,CIN,P,79
oestr001,Oester,Ron,B,R,CIN,SS,79
pastf001,Pastore,Frank,R,R,CIN,P,79
santr101,Santo Domingo,Rafael,B,R,CIN,PH,79
sarmm101,Sarmiento,Manny,R,R,CIN,P,79
seavt001,Seaver,Tom,R,R,CIN,P,79
sotom001,Soto,Mario,R,R,CIN,P,79
spilh001,Spilman,Harry,L,R,CIN,1B,79
summc001,Summers,Champ,L,R,CIN,OF,79
tomld001,Tomlin,Dave,L,L,CIN,P,79
alexg101,Alexander,Gary,R,R,CLE,C,79
alstd101,Alston,Dell,L,R,CLE,OF,79
andel001,Andersen,Larry,R,R,CLE,P,79
barkl001,Barker,Len,R,R,CLE,P,79
bondb101,Bonds,Bobby,R,R,CLE,OF,79
cagew101,Cage,Wayne,L,L,CLE,DH,79
clydd101,Clyde,David,L,L,CLE,P,79
cox-t101,Cox,Ted,R,R,CLE,3B,79
cruzv101,Cruz,Victor,R,R,CLE,P,79
dadep101,Dade,Paul,R,R,CLE,OF,79
diazb001,Diaz,Bo,R,R,CLE,C,79
garlw101,Garland,Wayne,R,R,CLE,P,79
hargm001,Hargrove,Mike,L,L,CLE,OF,79
harrt001,Harrah,Toby,R,R,CLE,3B,79
hassr001,Hassey,Ron,L,R,CLE,C,79
hoodd101,Hood,Don,L,L,CLE,P,79
johnc001,Johnson,Cliff,R,R,CLE,DH,79
kuipd001,Kuiper,Duane,L,R,CLE,2B,79
mannr001,Manning,Rick,L,R,CLE,OF,79
mongs001,Monge,Sid,B,L,CLE,P,79
norrj101,Norris,Jim,L,L,CLE,OF,79
paxtm101,Paxton,Mike,R,R,CLE,P,79
pruir101,Pruitt,Ron,R,R,CLE,OF,79
reusp101,Reuschel,Paul,R,R,CLE,P,79
rosed101,Rosello,Dave,R,R,CLE,2B,79
speeh101,Speed,Horace,R,R,CLE,OF,79
spild001,Spillner,Dan,R,R,CLE,P,79
thora001,Thornton,Andre,R,R,CLE,1B,79
veryt001,Veryzer,Tom,R,R,CLE,SS,79
waitr001,Waits,Rick,L,L,CLE,P,79
wihts101,Wihtol,Sandy,R,R,CLE,P,79
wilke102,Wilkins,Eric,R,R,CLE,P,79
wiser101,Wise,Rick,R,R,CLE,P,79
arrof001,Arroyo,Fernando,R,R,DET,P,79
bakes101,Baker,Steve,R,R,DET,P,79
billj101,Billingham,Jack,R,R,DET,P,79
broot001,Brookens,Tom,R,R,DET,3B,79
burns101,Burnside,Sheldon,R,L,DET,P,79
chrim101,Chris,Mike,L,L,DET,P,79
corct001,Corcoran,Tim,L,L,DET,OF,79
fidrm101,Fidrych,Mark,R,R,DET,P,79
gibsk001,Gibson,Kirk,L,L,DET,OF,79
gonzd101,Gonzales,Dan,L,R,DET,OF,79
greea101,Greene,Al,L,R,DET,DH,79
hillj101,Hiller,John,R,L,DET,P,79
jonel001,Jones,Lynn,R,R,DET,OF,79
kemps001,Kemp,Steve,L,L,DET,OF,79
leflr101,LeFlore,Ron,R,R,DET,OF,79
lopea001,Lopez,Aurelio,R,R,DET,P,79
machd101,Machemer,Dave,R,R,DET,2B,79
mankp101,Mankowski,Phil,L,R,DET,3B,79
may-m001,May,Milt,L,R,DET,C,79
moraj101,Morales,Jerry,R,R,DET,OF,79
morrj001,Morris,Jack,R,R,DET,P,79
parrl001,Parrish,Lance,R,R,DET,C,79
peter001,Peters,Rick,B,R,DET,3B,79
petrd001,Petry,Dan,R,R,DET,P,79
putme101,Putman,Ed,R,R,DET,C,79
robbb101,Robbins,Bruce,L,L,DET,P,79
rodra101,Rodriguez,Aurelio,R,R,DET,3B,79
rozed001,Rozema,Dave,R,R,DET,P,79
staur001,Staub,Rusty,L,R,DET,DH,79
stegd001,Stegman,Dave,R,R,DET,OF,79
summc001,Summers,Champ,L,R,DET,OF,79
taylb101,Taylor,Bruce,R,R,DET,P,79
thomj001,Thompson,Jason,L,L,DET,1B,79
tobid001,Tobik,Dave,R,R,DET,P,79
trama001,Trammell,Alan,R,R,DET,SS,79
undep101,Underwood,Pat,L,L,DET,P,79
wagnm001,Wagner,Mark,R,R,DET,SS,79
whitl001,Whitaker,Lou,L,R,DET,2B,79
wilcm001,Wilcox,Milt,R,R,DET,P,79
wockj001,Wockenfuss,John,R,R,DET,1B,79
younk101,Young,Kip,R,R,DET,P,79
alouj101,Alou,Jesus,R,R,HOU,OF,79
anduj001,Andujar,Joaquin,B,R,HOU,P,79
ashba001,Ashby,Alan,B,R,HOU,C,79
baldr102,Baldwin,Reggie,R,R,HOU,C,79
bergd001,Bergman,Dave,L,L,HOU,1B,79
bochb002,Bochy,Bruce,R,R,HOU,C,79
cabee001,Cabell,Enos,R,R,HOU,3B,79
cedec001,Cedeno,Cesar,R,R,HOU,1B,79
cruzj001,Cruz,Jose,L,L,HOU,OF,79
dixot101,Dixon,Tom,R,R,HOU,P,79
forsk001,Forsch,Ken,R,R,HOU,P,79
gonzj101,Gonzalez,Julio,R,R,HOU,2B,79
heepd001,Heep,Danny,L,L,HOU,OF,79
howea001,Howe,Art,R,R,HOU,2B,79
knica001,Knicely,Alan,R,R,HOU,C,79
lacof001,LaCorte,Frank,R,R,HOU,P,79
laddp001,Ladd,Pete,R,R,HOU,P,79
